unique_id,category,subcategory,subsubcategory,subsubsubcategory,title,price,url
5905568375728_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,outil-combinable,cat_id_1398.cat,Serfouette panne et fourche Fiskars QuikFit™,"14,90",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/outil-combinable/cat_id_1398.cat/serfouette-panne-et-fourche-fiskars-quikfit-/5905568375728_CAFR.prd
3365000055601_CAFR.prd,droguerie-entretien-de-la-maison,entretien-cuisine-et-salle-de-bains,deboucheur,cat_id_550.cat,Déboucheur spécial cheveux Starwax 900ml,"8,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/deboucheur/cat_id_550.cat/deboucheur-special-cheveux-starwax-900ml/3365000055601_CAFR.prd
3543534940307_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,balai-brosse,cat_id_2849.cat,Balai tous carrelages intérieur et extérieur Elephant coco,"8,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/balai-brosse/cat_id_2849.cat/balai-tous-carrelages-interieur-et-exterieur-elephant-coco/3543534940307_CAFR.prd
3162982326435_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis rectangulaire Bandung jute 120x180cm,"54,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre-enfant/cat_id_0001390.cat/tapis-rectangulaire-bandung-jute-120x180cm/3162982326435_CAFR.prd
3560238513583_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis antidérapant de cuisine en PVC 5Five,"3,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat/tapis-antiderapant-de-cuisine-en-pvc-5five/3560238513583_CAFR.prd
3663602564249_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,eponge-serpillere-et-accessoire-de-lavage,cat_id_2666.cat,"Brosse adhésive 15 feuilles L.5 x Ø4,2 cm","1,95",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/eponge-serpillere-et-accessoire-de-lavage/cat_id_2666.cat/brosse-adhesive-15-feuilles-l-5-x-4-2-cm/3663602564249_CAFR.prd
3541213724064_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,seau-bassine-recipient-de-menage,cat_id_4132.cat,Bassine en plastique ronde grise 11L Ø38 x H. 16 cm,"6,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/seau-bassine-recipient-de-menage/cat_id_4132.cat/bassine-en-plastique-ronde-grise-11l-38-x-h-16-cm/3541213724064_CAFR.prd
3283491560247_CAFR.prd,outillage,compresseur-et-accessoire,accessoire-compresseur,cat_id_0001475.cat,2 embouts femelles 3/8 pour tuyau Ø 8 x 13 mm,"8,90",https://www.castorama.fr/outillage/compresseur-et-accessoire/accessoire-compresseur/cat_id_0001475.cat/2-embouts-femelles-3-8-pour-tuyau-8-x-13-mm/3283491560247_CAFR.prd
5604612710569_CAFR.prd,outillage,compresseur-et-accessoire,compresseur,cat_id_0001474.cat,Compresseur d'air à Courroie 200 Litres 4CV 3KW Pression 10 Bar 230V VITO,998,https://www.castorama.fr/outillage/compresseur-et-accessoire/compresseur/cat_id_0001474.cat/mkp/compresseur-d-air-courroie-200-litres-4cv-3kw-pression-10-bar-230v-vito/5604612710569_CAFR.prd
3308181671024_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Gache pour pêne rond à visser ø12 mm - acier zingué blanc,1,https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/gache-pour-pene-rond-a-visser-12-mm-acier-zingue-blanc/3308181671024_CAFR.prd
3342010076116_CAFR.prd,outillage,materiel-de-chantier,outils-du-macon,auge-et-seau,Seau souple multifonction Ocai 40L Noir,"8,90",https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/auge-et-seau/cat_id_1667.cat/seau-souple-multifonction-ocai-40l-noir/3342010076116_CAFR.prd
3700194405762_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,balai-d-exterieur-balai-a-feuille-et-a-gazon,cat_id_3417.cat,Balai à feuilles bi-matière revêtement anti-rouille,"14,91",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/balai-d-exterieur-balai-a-feuille-et-a-gazon/cat_id_3417.cat/departments/balai-feuilles-bi-mati-re-rev-tement-anti-rouille/3700194405762_CAFR.prd
5032227337046_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Dégraissant pour vélo WD40 500 ml action rapide,"12,90",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/degraissant-pour-velo-wd40-500-ml-action-rapide/5032227337046_CAFR.prd
3239045671853_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,outil-combinable,cat_id_1398.cat,"Griffe piocheuse 3 dents, emmanché 130cm en bois Outils Perrin","25,90",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/outil-combinable/cat_id_1398.cat/griffe-piocheuse-3-dents-emmanche-130cm-en-bois-outils-perrin/3239045671853_CAFR.prd
3259040014509_CAFR.prd,droguerie-entretien-de-la-maison,entretien-cuisine-et-salle-de-bains,deboucheur,cat_id_550.cat,Déboucheur Pro nouvelle formule choc gel Atmos 1L,"10,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/deboucheur/cat_id_550.cat/deboucheur-pro-nouvelle-formule-choc-gel-atmos-1l/3259040014509_CAFR.prd
5059340461991_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,balai-brosse,cat_id_2849.cat,Pelle et balayette à pied poils doux GoodHome gris L.78 x l.26 cm,"16,90",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/balai-brosse/cat_id_2849.cat/pelle-et-balayette-a-pied-poils-doux-goodhome-gris-l-78-x-l-26-cm/5059340461991_CAFR.prd
3162982326442_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis rectangulaire Bandung jute 50x80cm,"19,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre-enfant/cat_id_0001390.cat/tapis-rectangulaire-bandung-jute-50x80cm/3162982326442_CAFR.prd
3470990051295_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis de cuisine imitation carreaux de ciment gris l.50 x L.120 cm,"32,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat/tapis-de-cuisine-imitation-carreaux-de-ciment-gris-l-50-x-l-120-cm/3470990051295_CAFR.prd
3283491500410_CAFR.prd,outillage,compresseur-et-accessoire,accessoire-compresseur,cat_id_0001475.cat,Pistolet projection + cartouche insonorisant,"64,90",https://www.castorama.fr/outillage/compresseur-et-accessoire/accessoire-compresseur/cat_id_0001475.cat/pistolet-projection-cartouche-insonorisant/3283491500410_CAFR.prd
5035048724576_CAFR.prd,outillage,compresseur-et-accessoire,compresseur,cat_id_0001474.cat,Compresseur portatif sans fil Stanley Fatmax SFMCE520B-QW V20 18V (sans batterie),129,https://www.castorama.fr/outillage/compresseur-et-accessoire/compresseur/cat_id_0001474.cat/compresseur-portatif-sans-fil-stanley-fatmax-sfmce520b-qw-v20-18v-sans-batterie-/5035048724576_CAFR.prd
3308188776005_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Genouillère 6 pans 7 mm + ø 12 mm blanc,"16,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/genouillere-6-pans-7-mm-12-mm-blanc/3308188776005_CAFR.prd
3389975040691_CAFR.prd,outillage,materiel-de-chantier,outils-du-macon,auge-et-seau,Auge en plastique Mac Allister 25 L,"4,90",https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/auge-et-seau/cat_id_1667.cat/auge-en-plastique-mac-allister-25-l/3389975040691_CAFR.prd
3239045771553_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,balai-d-exterieur-balai-a-feuille-et-a-gazon,cat_id_3417.cat,"Outils Perrin Balai à feuilles et gazon ""bois/acier"" - 165 cm","74,28",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/balai-d-exterieur-balai-a-feuille-et-a-gazon/cat_id_3417.cat/departments/outils-perrin-balai-feuilles-et-gazon-bois-acier-165-cm/3239045771553_CAFR.prd
3701607501910_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Méduze - Solvant contact électrique 400mL - Polyvalent - Séchage rapide - Professionnel,"17,50",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/departments/m-duze-solvant-contact-lectrique-400ml-polyvalent-s-chage-rapide-professionnel/3701607501910_CAFR.prd
5905568540300_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,outil-combinable,cat_id_1398.cat,Râteau 14 dents courbes Fiskars QuikFit™,"18,90",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/outil-combinable/cat_id_1398.cat/rateau-14-dents-courbes-fiskars-quikfit-/5905568540300_CAFR.prd
3543534941205_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,balai-brosse,cat_id_2849.cat,Raclette à vitres flexible bleu et blanc Elephant L.21.8 x l.29 cm,"8,59",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/balai-brosse/cat_id_2849.cat/raclette-a-vitres-flexible-bleu-et-blanc-elephant-l-21-8-x-l-29-cm/3543534941205_CAFR.prd
3611840596669_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,"Tapis vinyle motif château de princesse L.83 x l.49,5 cm x ep. 2 mm","19,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre-enfant/cat_id_0001390.cat/tapis-vinyle-motif-chateau-de-princesse-l-83-x-l-49-5-cm-x-ep-2-mm/3611840596669_CAFR.prd
3470990051325_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis de cuisine imitation carreaux de ciment gris l.50 x L.75 cm,"21,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat/tapis-de-cuisine-imitation-carreaux-de-ciment-gris-l-50-x-l-75-cm/3470990051325_CAFR.prd
5059340474632_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis coton Diamond GoodHome 60 x 90 cm taupe,"11,94",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre/cat_id_0001388.cat/tapis-coton-diamond-goodhome-60-x-90-cm-taupe/5059340474632_CAFR.prd
4059438883736_CAFR.prd,outillage,compresseur-et-accessoire,accessoire-compresseur,cat_id_0001475.cat,Enrouleur de tuyau d'air comprimé Nassau avec tuyau de 30 + 2 m blanc gris pro.tec,106,https://www.castorama.fr/outillage/compresseur-et-accessoire/accessoire-compresseur/cat_id_0001475.cat/departments/enrouleur-de-tuyau-d-air-comprim-nassau-avec-tuyau-de-30-2-m-blanc-gris-pro-tec/4059438883736_CAFR.prd
4053423241105_CAFR.prd,outillage,compresseur-et-accessoire,compresseur,cat_id_0001474.cat,Gonfleur sans fil Bosch EasyInflate 18V-500 530 l/min,"69,90",https://www.castorama.fr/outillage/compresseur-et-accessoire/compresseur/cat_id_0001474.cat/gonfleur-sans-fil-bosch-easyinflate-18v-500-530-l-min/4053423241105_CAFR.prd
3308181670027_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Gache pour pêne rond à visser ø10 mm - acier zingué blanc,"0,90",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/gache-pour-pene-rond-a-visser-10-mm-acier-zingue-blanc/3308181670027_CAFR.prd
3260779000527_CAFR.prd,outillage,materiel-de-chantier,outils-du-macon,auge-et-seau,Seau en galva 12L Plastique Multicolore,"12,90",https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/auge-et-seau/cat_id_1667.cat/seau-en-galva-12l-plastique-multicolore/3260779000527_CAFR.prd
3239045780517_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,balai-d-exterieur-balai-a-feuille-et-a-gazon,cat_id_3417.cat,Outils Perrin Balai à gazon dents rondes sans manche professionnel,"25,16",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/balai-d-exterieur-balai-a-feuille-et-a-gazon/cat_id_3417.cat/departments/outils-perrin-balai-gazon-dents-rondes-sans-manche-professionnel/3239045780517_CAFR.prd
3701607501620_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Méduze - 4 tubes de graisse supérieure bleue 400g - Grade 2 - Lisse - Anticorrosion - Multiusages,"37,50",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/departments/m-duze-4-tubes-de-graisse-sup-rieure-bleue-400g-grade-2-lisse-anticorrosion-multiusages/3701607501620_CAFR.prd
3700194420420_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,outil-combinable,cat_id_1398.cat,"Echenilloir télescopique 2 mètres à 2,77 mètres tête orientable","108,19",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/outil-combinable/cat_id_1398.cat/departments/echenilloir-t-lescopique-2-m-tres-2-77-m-tres-t-te-orientable/3700194420420_CAFR.prd
3365000055403_CAFR.prd,droguerie-entretien-de-la-maison,entretien-cuisine-et-salle-de-bains,deboucheur,cat_id_550.cat,Déboucheur à micro-billes Starwax 500g,"8,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/deboucheur/cat_id_550.cat/deboucheur-a-micro-billes-starwax-500g/3365000055403_CAFR.prd
3365000015018_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,balai-brosse,cat_id_2849.cat,Balai droit en fibres synthétiques Starwax,"6,49",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/balai-brosse/cat_id_2849.cat/balai-droit-en-fibres-synthetiques-starwax/3365000015018_CAFR.prd
5059340173825_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis Hegoa gris 60 x 90 cm GoodHome,"14,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre-enfant/cat_id_0001390.cat/tapis-hegoa-gris-60-x-90-cm-goodhome/5059340173825_CAFR.prd
5059340474410_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,"Tapis rectangle Bromberg lignes géométriques noir et blanc L.120 x l.80 x ep.0,5 cm GoodHome","19,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat/tapis-rectangle-bromberg-lignes-geometriques-noir-et-blanc-l-120-x-l-80-x-ep-0-5-cm-goodhome/5059340474410_CAFR.prd
4260580925643_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis poivre et sel 80 x 150 cm DEMRE,"50,06",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre/cat_id_0001388.cat/departments/tapis-poivre-et-sel-80-x-150-cm-demre/4260580925643_CAFR.prd
8016738531459_CAFR.prd,outillage,compresseur-et-accessoire,accessoire-compresseur,cat_id_0001475.cat,34 accessoires Mecafer Revolution Air,149,https://www.castorama.fr/outillage/compresseur-et-accessoire/accessoire-compresseur/cat_id_0001475.cat/34-accessoires-mecafer-revolution-air/8016738531459_CAFR.prd
5604612687984_CAFR.prd,outillage,compresseur-et-accessoire,compresseur,cat_id_0001474.cat,Compresseur portable 140W 10 bar 115PSI Multi fonctions 35L/min Accessoires et Sac VITO,"69,90",https://www.castorama.fr/outillage/compresseur-et-accessoire/compresseur/cat_id_0001474.cat/mkp/compresseur-portable-140w-10-bar-115psi-multi-fonctions-35l-min-accessoires-et-sac-vito/5604612687984_CAFR.prd
6923172538697_CAFR.prd,quincaillerie,securite-boites-aux-lettres,accessoire-pour-volet-fenetre-et-portail,cat_id_2879.cat,Clavier Sans Fil Dhi-ark30t-w2(868),"172,38",https://www.castorama.fr/quincaillerie/securite-boites-aux-lettres/accessoire-pour-volet-fenetre-et-portail/cat_id_2879.cat/departments/clavier-sans-fil-dhi-ark30t-w2-868-/6923172538697_CAFR.prd
3342010076123_CAFR.prd,outillage,materiel-de-chantier,outils-du-macon,auge-et-seau,Seau souple multifonction Ocai 27L Noir,"6,90",https://www.castorama.fr/outillage/materiel-de-chantier/outils-du-macon/auge-et-seau/cat_id_1667.cat/seau-souple-multifonction-ocai-27l-noir/3342010076123_CAFR.prd
3700023618486_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,balai-d-exterieur-balai-a-feuille-et-a-gazon,cat_id_3417.cat,Tapis de sol CAHORS 80x120cm gris absorbant - IDS - CAHORS80120,"35,51",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/balai-d-exterieur-balai-a-feuille-et-a-gazon/cat_id_3417.cat/mkp/tapis-de-sol-cahors-80x120cm-gris-absorbant-ids-cahors80120/3700023618486_CAFR.prd
3701607500548_CAFR.prd,jardin-et-terrasse,tondeuse-et-outil-motorise,huile-piece-de-rechange-et-accessoire-pour-outil-motorise,jerrican-d-essence-graisse-et-lubrifiant,Méduze - 24 tubes de graisse supérieure bleue 400g - Grade 2 - Lisse - Anticorrosion - Multiusages,"143,50",https://www.castorama.fr/jardin-et-terrasse/tondeuse-et-outil-motorise/huile-piece-de-rechange-et-accessoire-pour-outil-motorise/jerrican-d-essence-graisse-et-lubrifiant/cat_id_2678.cat/departments/m-duze-24-tubes-de-graisse-sup-rieure-bleue-400g-grade-2-lisse-anticorrosion-multiusages/3701607500548_CAFR.prd
3700194403256_CAFR.prd,jardin-et-terrasse,outil-entretien-et-materiel-du-jardin,outil-combinable,cat_id_1398.cat,Echenilloir avec Scie 350mm cordelette env.270cm,"26,11",https://www.castorama.fr/jardin-et-terrasse/outil-entretien-et-materiel-du-jardin/outil-combinable/cat_id_1398.cat/departments/echenilloir-avec-scie-350mm-cordelette-env-270cm/3700194403256_CAFR.prd
3365000006559_CAFR.prd,droguerie-entretien-de-la-maison,entretien-cuisine-et-salle-de-bains,deboucheur,cat_id_550.cat,Traitement d'urgence pour fosses septiques Starwax,"22,50",https://www.castorama.fr/droguerie-entretien-de-la-maison/entretien-cuisine-et-salle-de-bains/deboucheur/cat_id_550.cat/traitement-d-urgence-pour-fosses-septiques-starwax/3365000006559_CAFR.prd
3365000015711_CAFR.prd,droguerie-entretien-de-la-maison,accessoire-de-menage,balai-brosse,cat_id_2849.cat,Lave-pont fibre végétale Starwax L.23 x l.11cm,"9,99",https://www.castorama.fr/droguerie-entretien-de-la-maison/accessoire-de-menage/balai-brosse/cat_id_2849.cat/lave-pont-fibre-vegetale-starwax-l-23-x-l-11cm/3365000015711_CAFR.prd
3611840596782_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis vinyle motif terrain de football coloris vert L.95x l.66 cm x ep. 2 mm,"24,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre-enfant/cat_id_0001390.cat/tapis-vinyle-motif-terrain-de-football-coloris-vert-l-95x-l-66-cm-x-ep-2-mm/3611840596782_CAFR.prd
3760295298953_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,"Tapis de Cuisine Carreaux de Ciment Black, Dimension: 60x90","12,90",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-cuisine/cat_id_0001389.cat/departments/tapis-de-cuisine-carreaux-de-ciment-black-dimension-60x90/3760295298953_CAFR.prd
4255664823380_CAFR.prd,decoration-interieure,decoration-textile,tapis-et-paillasson,tapis,Tapis en fausse fourrure de lapin vert de gris 80 x 150 cm MIRPUR,"50,06",https://www.castorama.fr/decoration-interieure/decoration-textile/tapis-et-paillasson/tapis/tapis-chambre/cat_id_0001388.cat/departments/tapis-en-fausse-fourrure-de-lapin-vert-de-gris-80-x-150-cm-mirpur/4255664823380_CAFR.prd
3389975668529_CAFR.prd,decoration-interieure,decoration-textile,rideau-et-voilage,embrasse-a-rideaux,2 embrasses Colours Round chromé mat,"8,05",https://www.castorama.fr/decoration-interieure/decoration-textile/rideau-et-voilage/embrasse-a-rideaux/cat_id_1023.cat/2-embrasses-colours-round-chrome-mat/3389975668529_CAFR.prd
